0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
0.5221149032540033,0.522545385714946,0.5212831547035182,0.520337114364933,0.5249007355709643,0.5296497618509142,0.536079980748524,0.54487419440427,0.5494722826093421,0.5572684551367582,0.5608367913661062,0.5607715039463846,0.5622274292636972,0.5626402608110701,0.5633940674515364,0.5610284901270791,0.5550658104208438,0.5443502171257812,0.5378451099028034,0.5312812729133449,0.5268011190625986,0.5213684483260271,0.5162052345151193,0.5138331450076654,0.511905911116841,0.5139566535688828,0.5149183448241682,0.5154425609275629,0.5099421189363692,0.5094631456165282,0.5108151028841625,0.5137999950334349,0.5160319314780122,0.5149660243252316,0.5110336583664302,0.5005985022407784,0.4901987643398727,0.4861660298543553,0.4976022593218569,0.5343170727563344,0.5797400890085417,0.6130491659766464,0.6213255654968868,0.6070144379160414,0.5874755905851803,0.5780774203844307,0.574834455069248,0.5847576176307123,0.5982023074715209,0.6026425744066608,0.5965928819616614,0.5823738750783146,0.566626803448719,0.5579342402070131,0.5519237174339211,0.5529216940977572,0.5563327863269466,0.5588017751566612,0.5648504149612215,0.5673125437553713,0.5693141711172672,0.5690225668730131,0.5689897632236198,0.5689688970595476,0.5689491150326541,0.5708935626644381,0.5715820348374276,0.5745081526108521,0.5772174846300955,0.5787575171613141,0.5802248914457072,0.576908666644008,0.5752844002911224,0.5779380323688103,0.577928175592423,0.5783278786574595,0.5750952193266125,0.5735868019092362,0.5705557152404389,0.5703652833907378,0.5705563430777875,0.5703513856373824,0.567229358565992,0.5616124754998253,0.5563351826238936,0.5536091673752263,0.5469389174204423,0.5462474090002454,0.5401370718214108,0.5357136546583391,0.5317912131539883,0.5275179830375331,0.5252083018004143,0.5242229337092531,0.5261539903473302,0.5260855845909619,0.5270412033413697,0.5237148263796714,0.5236038584555368,0.5223285530461057,0.5213584733421803,0.5230762529049081,0.5248220976876888,0.524345823425264,0.5240123241079095,0.5217844650154869,0.521914226173648,0.5258483475806098,0.5259030142055164,0.5302239848235764,0.5300007107165068,0.5287656881786593
0.5293360516212999,0.5300560637144535,0.5307739600350582,0.5299885286757393,0.5304500564270476,0.5303295805412271,0.5303516072034546,0.5299522471296643,0.5308017688886592,0.5309888262700586,0.5314565487456996,0.5312412440207882,0.5306143149939087,0.5299070782038939,0.5299570738569619,0.5303310584672346,0.5300945454688125,0.5298203651380774,0.5300021540605053,0.5323965398324856,0.5327153207584172,0.5361647260404071,0.5428121970587345,0.5497069856064034,0.5532488619805294,0.5466639022314236,0.534558501226412,0.5120240341503102,0.4859187117114447,0.4582821454530214,0.437417715005774,0.4302278457186133,0.4381273498370432,0.4706066064402178,0.5147022912517709,0.5613704208535559,0.5987443328132882,0.619877438398887,0.6339422926845423,0.637580797698007,0.6439651469483834,0.6512980717486335,0.6529907618863221,0.6499413962931966,0.6309550869836298,0.6071195824826523,0.5881526953185334,0.5781732888964145,0.5768389370744748,0.5763649254461564,0.575802824408882,0.5746587288348339,0.5740919329555911,0.5738399405202057,0.5762671204397954,0.5784157016611781,0.5801289272313674,0.5814944373288857,0.5819218311145888,0.5853603620800936,0.5866793167499964,0.5877342534371282,0.58998651851993,0.5890567643527819,0.5888462903387336,0.5895209446591771,0.5899295284230959,0.5907413831950532,0.5918981796056425,0.5930578338948744,0.591156730968682,0.5898677736920184,0.5859433206054295,0.5830595751053222,0.5793742025409883,0.5756672282032159,0.5722604131556674,0.5688976708080006,0.5637949598869553,0.559170389235655,0.5557701371748525,0.5497938162933844,0.5474066766629075,0.5416765180176341,0.5381938555559027,0.5328919443020147,0.529500488202493,0.5297426503676999,0.5285335836837134,0.5274670704074229,0.5238992531567154,0.522574968613473,0.5194391906350155,0.5168604929890922,0.5153628514173113,0.5134862438050215,0.5122804222648395,0.5134463288301611,0.5147624522970222,0.5158684895128585,0.5143586057481758,0.5142381506141985,0.5140848452909526,0.5114577698767757,0.5103155071597574,0.5088222804358131,0.5102212994962523,0.5113354833229606,0.5106280794406283,0.5110723109718408,0.510179388413469,0.5094898085138465
0.5213200533778363,0.5208964469001276,0.5201215202556766,0.5226816455623231,0.5287206474218102,0.536360089257691,0.5435774738306827,0.5495382699668018,0.5523059428368243,0.5571120257707566,0.5608955529419309,0.5641379913094885,0.5653038067919206,0.5665978184669935,0.5644391839591403,0.5618186065060709,0.5527714439209671,0.5414022452072167,0.5349503806015606,0.5308561545339461,0.5265512045781369,0.5214945497995827,0.5180799283955033,0.5160374592799669,0.5155718814504556,0.5126870956132112,0.5123471155158372,0.5117290942250801,0.5118960558419132,0.5131715910522651,0.5119953816584784,0.5097477111116485,0.5101833633452232,0.5118110276270876,0.5120967840047072,0.5033766909953223,0.4919745424330536,0.4833906267754885,0.4919086988534265,0.5254673749772343,0.5730938125248185,0.6092493052915099,0.618202673639751,0.6040430331508843,0.5826010452210657,0.5721221079681674,0.5721291281875318,0.5835341678190157,0.5965901569135335,0.5982054850514209,0.5886977260706536,0.57382020656222,0.5612320658793474,0.554341681421435,0.5514092112624285,0.5518166502402263,0.5534335734159345,0.5558275297220203,0.558151620075323,0.559234774754638,0.5608550312859264,0.5630957501766003,0.5662690004015261,0.5696564352162328,0.5703250682826186,0.5717603483646377,0.5721292090813834,0.5722600636626436,0.5733330472539919,0.5753165389116305,0.5761106035808465,0.5759064867707199,0.5752129965076649,0.5753044765876074,0.5746525472224147,0.574270110421661,0.5745734120572176,0.5752535281891906,0.5742417627504363,0.5736204533942303,0.5721543601142529,0.5695359955458864,0.5656195224588391,0.5618309656076412,0.558551181625151,0.5558543812264821,0.5514337768544465,0.548013874795267,0.5431256128534971,0.5389899775207054,0.5360023278641622,0.5341933866836576,0.5314588182068143,0.5291964242650209,0.5277363332842192,0.5260833912429712,0.5252291363196119,0.5243947704232461,0.5253259305430503,0.5253774547265356,0.5250624186903421,0.5256043765718531,0.525064807839541,0.5235839243655737,0.5234758838048115,0.5243286004008012,0.5261155297318009,0.5255769922273569,0.5266031035878646,0.526830804511725,0.5275706112477455,0.5289195100383322
0.516733248578167,0.5163135987558753,0.5178114257799552,0.5190292403745739,0.5219569323305759,0.5281063091088736,0.5340352022333548,0.5427255297059469,0.5479809915412915,0.5526009264062315,0.5569936653630292,0.5580307980980206,0.5577202866867899,0.5586896943657861,0.5608090376544345,0.5583754477408958,0.5537326099225729,0.5440518944266257,0.5356095531421785,0.5299341920068135,0.527599026956312,0.5232945471967041,0.5186345584363442,0.5172961893582604,0.5141243269545173,0.5148629686799711,0.513999515586212,0.5134222805553746,0.5157426706133897,0.5151688247191443,0.5152943062575711,0.5148178880728624,0.5146151565573386,0.5158670866403581,0.5148100151234101,0.5071349176190558,0.4990683600434389,0.4941220616440897,0.5151588819968738,0.5549331703359934,0.6010743981259551,0.6256868872757061,0.6260821666131947,0.6066652616445384,0.591244148929902,0.5896557724787594,0.5939787131773722,0.6049559204360837,0.6118202806307113,0.6157682078099488,0.6120838508811998,0.6042983543299977,0.5990397197603495,0.5963395286927725,0.5938051843521192,0.5898410027514002,0.584932632098408,0.5820763039023958,0.5806745332491535,0.5811085126887757,0.5848209730540869,0.5861634618791774,0.5880028199771669,0.5893962659633635,0.590088771133792,0.5914045154444085,0.5900748664469078,0.5905933899495259,0.5906841338610962,0.5920724197896456,0.593131153949747,0.5940833348075292,0.5931767803090015,0.5895763140888957,0.5870152893197388,0.5833919192587911,0.5805057921190659,0.5791704819336532,0.575755811943014,0.5714353527925118,0.566237035755817,0.5588862249478623,0.5541909981286687,0.5467932140460853,0.541387933004599,0.5378309248985668,0.5332622701621597,0.5287637130506105,0.5234317661404664,0.5204151341647927,0.5169016983994532,0.5143924091221732,0.5129723875325768,0.5118072743927973,0.5126921065709105,0.5138825705598696,0.5140128421729838,0.5124415433642879,0.5102818904459391,0.5098644315287163,0.5116941192780137,0.5142460795311501,0.5156641088426732,0.5177769379494727,0.5172787961101661,0.5161269939618722,0.5173277258216352,0.5175266272761233,0.5185001427530457,0.5178751289163906,0.5177393671648544,0.5178865408291945
0.5173131449982354,0.5173917798428134,0.5176144772092618,0.5227120515542855,0.532078946082564,0.5416286672942056,0.5510409126653442,0.5573607588641393,0.5619646042658961,0.5664823319969575,0.5711380470836426,0.5721551705936679,0.5713321563351491,0.5703867308535657,0.5666275413453086,0.5634702514531863,0.5568649053272436,0.5530398660420821,0.5496146857747735,0.5456186201918914,0.5418797970904508,0.5403253011842651,0.5394794567701118,0.5378576378373119,0.5365721720391647,0.5346406909989172,0.5341058935163551,0.5323505088382315,0.5330755896563614,0.5332117737387994,0.5330080935785948,0.5354673217745767,0.5365566453564891,0.5366601421646411,0.5367451666156303,0.5312007699171141,0.5221562488055796,0.5148176692505981,0.5213987760160971,0.5554846837924742,0.6112222277652839,0.6579760084028644,0.6778565549829635,0.6680885447061661,0.6398156925182673,0.6192405157557996,0.6108644269320808,0.6095839269506174,0.6109399438835992,0.6067356614343461,0.596513617017838,0.5856124513652992,0.576134386345976,0.5741945435294058,0.5732019783983332,0.5706321498403173,0.5701592811676445,0.5707899259817555,0.5721820426604479,0.5724494388233964,0.5722294445940448,0.5723069369555988,0.5753340357956281,0.5782101838741346,0.5824953777124483,0.5847555098852727,0.5834793249227425,0.5816179877109496,0.5819360483527104,0.5821614681067908,0.5846469378266415,0.5849612374212443,0.5900318816610365,0.5923955369021292,0.596820025908274,0.5999208666884752,0.598186644904519,0.5987711533488843,0.6001321784956721,0.6026507954162459,0.6042322775013087,0.6048100794500633,0.6064952306011862,0.60817428026355,0.6078724353003595,0.6060461882864221,0.6023430844796358,0.5985051027049121,0.5944058646757346,0.5918785344771629,0.5870583888924349,0.5807155437847995,0.5715529064228876,0.5649262988999492,0.5584271242797474,0.5495834457329761,0.5407931210254544,0.5305932063734512,0.5226197208736211,0.5155618073869845,0.5124438247552088,0.5095375111539514,0.5049798999088183,0.5035758736888685,0.5033609420325323,0.5053765943177553,0.5044892001951514,0.5037615947071059,0.5011186073495734,0.4998164798165039,0.5002517853194487,0.4998284562994567
0.5051504492068178,0.5069597254572176,0.509233455420841,0.5101230121324409,0.5114865336399242,0.5161608514718667,0.5232394569017601,0.5295586660905836,0.5363388253142714,0.5414595370147873,0.5439531634618755,0.5493548806981314,0.5530692860322344,0.5574158192846599,0.55932569514708,0.5625196215839999,0.5600231237051723,0.5521383538633655,0.5416214918253399,0.5314916962252247,0.5259717942695291,0.5197488008384055,0.515016683819774,0.5113997244768046,0.5079257465765358,0.5062975129293695,0.5060663929021966,0.5057848933584181,0.507281595818118,0.5050971342270265,0.5072300679767257,0.506399061185509,0.5082586669089397,0.5120874679506294,0.5143043191371149,0.5101449875035685,0.4980647196632488,0.4880592561328552,0.4903133243479524,0.5175293540460665,0.5661890957664114,0.6113111199747713,0.6296637610271361,0.6192072601028412,0.5960318558134017,0.5823070359686207,0.5817866366512313,0.5901901941070241,0.6035109837053967,0.6099160650013152,0.6086242650825131,0.6025334033654656,0.5971532422238889,0.593881019597088,0.5919357718640049,0.589789408515361,0.5849188094136156,0.5805574247345006,0.5762315733965484,0.5770263759728018,0.5789292441483216,0.5804110769986708,0.5827504896413287,0.5831234058323704,0.5838480015465812,0.5843025356518272,0.5859209465652581,0.587118009934044,0.587016530135465,0.5875464948990106,0.5880720724055223,0.587459215511527,0.5858276258415451,0.5841740065652414,0.5823850383325911,0.5784102066657228,0.5759956638494034,0.5720056174516349,0.5686798307303806,0.563570204574697,0.5597140265241148,0.5550381101350393,0.5483182363026097,0.541458135476349,0.5362379521923776,0.5311519355624579,0.5265589875260518,0.5219399393216673,0.5177302517328592,0.513368788215001,0.5110480581052306,0.5090198639744354,0.5087824432934327,0.5079612669054352,0.5080328392545986,0.5086582829151155,0.5070324576273325,0.506624428082556,0.5066981835465778,0.5081069580163321,0.5087527823639654,0.5090945334318728,0.5110706721864187,0.5118263105866353,0.5104909732453441,0.5109017921552088,0.5107415609569037,0.5115292516675746,0.512222072000274,0.5134223668173675,0.5148447563783871,0.5154698379803819
0.5176623348869666,0.5192445673308425,0.5177294340807488,0.5177652921724055,0.5180823177065564,0.5201873615109911,0.528709484077048,0.5369206698379302,0.5449974351526441,0.5474232614943952,0.549882826497709,0.5523092429210916,0.5537091649247623,0.555190906440362,0.5593212919963433,0.5605528356535858,0.5562969392990674,0.549156560071797,0.5381042898178325,0.5315129778067488,0.5258328336821242,0.5235071422202185,0.5201866459912231,0.5162573128072204,0.5135329119633993,0.5128966546094681,0.5128873769144771,0.5122682006894866,0.5121572579369584,0.5123547279270103,0.5120560059386308,0.5114507280821371,0.5127298712074984,0.5130297830465911,0.5107079182117057,0.5057804459129486,0.4956547180642833,0.4870329497449243,0.488953920476247,0.5157914640998581,0.5611304297303391,0.6011337097972083,0.6160827675926631,0.605561933137716,0.585194762463107,0.573286361834512,0.5776848474675619,0.5889776188887569,0.6009443576422286,0.6064300218795096,0.6053467200019216,0.6009692715369248,0.5937319303947917,0.5889455227868345,0.5807027279016376,0.5753561283992419,0.5714910970622993,0.5737443384458671,0.5760177184650147,0.5762583067544571,0.5765250985601528,0.5772059559210102,0.5784987584327961,0.5797677381140991,0.5826075326191039,0.5855029237100543,0.5868518978206697,0.5849483214384474,0.5855101658116817,0.5856878583105118,0.5867015719908949,0.5881438741052236,0.5884454976465748,0.5866541315671359,0.5855110653661725,0.5853814542949873,0.585750901763221,0.5837183736703331,0.5786912617904659,0.5758400331483685,0.5706322392925803,0.5665998188331076,0.563905675284143,0.5585335884041062,0.5534082087481983,0.5464610113136773,0.5389836723676559,0.5343996814694447,0.5273854043590211,0.5247897152549307,0.521642282380066,0.5184728303845868,0.5139276867388707,0.5119243317822756,0.5115461402377269,0.5098636041586653,0.5093314277795586,0.5110923478144181,0.5123816028484943,0.5149523955254538,0.5171371022910147,0.5167840976028237,0.5178072750766382,0.5172408463855169,0.518585665333439,0.5184628538625783,0.5182442972135631,0.516826645680966,0.5187109965955505,0.5199870447208076,0.5202447154806169,0.5203367688253301
0.5070265287204225,0.5075348102160365,0.50821077401879,0.5075544185510978,0.5087891769079074,0.5091101553845404,0.514581006552563,0.5217018972033209,0.5304072494886404,0.5385426159543312,0.5403934026669538,0.5458018754494288,0.5498085426964477,0.5511270595165554,0.5506457907360699,0.5530581936388913,0.5557470228886332,0.5532479311371695,0.5442371830766768,0.532920985314576,0.5221761020409162,0.5154628126761671,0.5130846759868614,0.512173298160338,0.5115229548363633,0.5108537636076476,0.5103625264037717,0.5101058949780779,0.5086512304805139,0.5083845530419643,0.5095421534018617,0.5138476035055485,0.515079974668198,0.51571196624988,0.5166275489741144,0.5086521044912777,0.4994722541333181,0.4920327754596417,0.4998842049917061,0.5349710736532269,0.5862073930228738,0.6242788570017792,0.6339472051993749,0.6167134235536863,0.5952571525278622,0.5893635814767201,0.5936346179576326,0.6071041501086679,0.6144490823467139,0.6180979185972889,0.6133068597237169,0.607010420592726,0.606697274157225,0.6041271665828943,0.6038405662736704,0.6010723760542573,0.5937957101045507,0.5884220992523252,0.5849023430310798,0.5884229696318151,0.5889580636666063,0.5895180557099181,0.5865171662202627,0.5868040268110581,0.5889536081899073,0.5898405533068695,0.592010506318057,0.5905911321250942,0.5911994241497597,0.5920450491050993,0.5933315980179923,0.5912802037575035,0.5890566442479109,0.587184563854336,0.5851569494648826,0.5815148326118397,0.5779170636337474,0.5722975471780406,0.5670929393304455,0.5640479190896571,0.5597312310490117,0.5564931319145904,0.5484745186587705,0.5386549459961295,0.5318541432518208,0.5255433460080482,0.5200094862485447,0.5172111338729668,0.5128816204742166,0.5107859421156643,0.5076983847774751,0.5057126329424371,0.5071000980783877,0.5044456795099219,0.5062580441007208,0.5052801271108822,0.5055364023844733,0.5067146305938041,0.507373164795848,0.5072692290618308,0.5071775181027733,0.5087147706989231,0.5115776578792863,0.5132194632807217,0.5135200091715209,0.5139884721296941,0.517001044397127,0.519002814430192,0.519060824628523,0.5189502076262229,0.5202401099602643,0.5270343744669843
0.5240364573210072,0.5242661368756384,0.5248537972816327,0.5235189123889858,0.5268479526067876,0.5319295984857345,0.5409874067791868,0.5500675072752179,0.5529716124129369,0.555592076650468,0.5596848185680086,0.5647172156373809,0.5685397453637616,0.5696587183966281,0.5717480277922444,0.5701385163033456,0.56611419978524,0.5568135900362274,0.5469163718515513,0.5393545480379939,0.5342100223870769,0.5321142914884547,0.5279069263738416,0.5232881167227957,0.5205610375724149,0.5202769045266775,0.5203427966645368,0.5195579521934847,0.5201840256531787,0.5204729886306885,0.5211954351865835,0.5222338536439481,0.5226295421034486,0.5226012541639432,0.5211015337148631,0.5162402267990865,0.5048197196803482,0.4960353564663018,0.4939186385536172,0.5177282222648593,0.5611632712877201,0.601289928566781,0.6222400994746384,0.6179134855100645,0.597209397133862,0.5848262395885226,0.5817228710926027,0.5887652048438763,0.6007543736358917,0.6098549027444757,0.6083709796653479,0.5978899134727981,0.5832474052704765,0.5739613526954398,0.568759190920835,0.5657380609890722,0.5646150191252348,0.5665542431271836,0.5696103003045538,0.5726281718818242,0.574220024487882,0.5773629112419827,0.5783604665735783,0.5778011705262563,0.5789539469292873,0.5800416671775693,0.5817915151026694,0.5843531384598081,0.5856205878336147,0.5860690362018364,0.5850100019981261,0.5852449614637867,0.5865321591060851,0.5879117340141059,0.5878459455581365,0.5888297592448186,0.5884339241595765,0.5882296784296475,0.5882628867797467,0.5854258762555136,0.583162973110514,0.5799448572994547,0.5784357312991266,0.5746171424186916,0.5698525780099809,0.5636048334079229,0.5576931963099709,0.5521904907383862,0.545820807551374,0.5413549494890592,0.5386573114360256,0.5356947802325227,0.5324931245475013,0.5302763104145305,0.5270300397477692,0.5244569902376403,0.5236954107876339,0.5229461639605674,0.5223564315626973,0.5221813352897676,0.5231709406571446,0.5239295481514651,0.5247944764215473,0.5252083519037645,0.5255007551567985,0.5255154218727669,0.5236591124170489,0.5250082126241373,0.5255825834418092,0.5262910071452297,0.527524953063635,0.5272616959106059
0.4782313760025816,0.4789134378661461,0.4790581181923224,0.4793763599231318,0.4799811704658991,0.482749136541467,0.4906069719723724,0.5005251711994775,0.5083651246042261,0.5128258725658164,0.5171661005625329,0.521923757182433,0.5253083335431926,0.5265291119444832,0.5277759613716267,0.5272366832765225,0.5214805687792321,0.5118430190026646,0.5035575933812175,0.4978769240750413,0.4947492507607082,0.4937893751357698,0.4926830648889219,0.4901686203704219,0.4888179006396903,0.4890078772840403,0.4890688551868768,0.4901937696704125,0.4897468118871361,0.4902305505961093,0.4883216060341891,0.4877963222368096,0.4884434054738855,0.4915725753699644,0.4936314568172756,0.4924997500160133,0.4869044297678899,0.4821936218474135,0.4864260016650283,0.5156897680961572,0.5655409020184222,0.6129414746804814,0.636795655194869,0.6313885411629163,0.6104665155135165,0.5918343687334751,0.5822359084249722,0.5801554720462169,0.5770287561808983,0.5676198023085949,0.5527261274694505,0.5363318622570044,0.5247036795854593,0.5232313852888499,0.5253544325401088,0.5257671403429989,0.5226481428772887,0.5207761198855777,0.5212733380530435,0.5238250882744809,0.5257100246418811,0.5268571592865158,0.5281123694577214,0.5273366585422723,0.526911228776995,0.5267956088029891,0.5247164301451416,0.5246758579556672,0.5242961909437046,0.5267277226729615,0.527357509716925,0.5278681512544153,0.5275701016941536,0.5251701567718156,0.5222390401441107,0.5207723153397896,0.5200102623048304,0.5184773695276348,0.5168224044282813,0.5146992766911673,0.5126444694475869,0.5083817432185883,0.5039694885030652,0.5005609555201684,0.4979542547564806,0.4977995669288811,0.4976912052022426,0.4995478584687498,0.5006884954085425,0.5012124310870733,0.5027609777157068,0.5030691847153991,0.5047228273278918,0.5078014267032719,0.5094743261815374,0.5074029534436735,0.5028819164313071,0.4995210746538734,0.4957673942616939,0.4924186159032194,0.4864084402694639,0.4808057090112506,0.4730493557843211,0.4633735511083923,0.4545665599097729,0.4467561532112051,0.4404020584857238,0.4359939820832323,0.4315926665174143,0.425028884453796,0.4185580638709432,0.4146812913613025
